OpenTime,Open,High,Low,Close,TickVolume
2020-06-03 13:00:00.0000000,9664.85,9729.15,9660.55,9692.35,61644
2020-06-03 17:00:00.0000000,9684.35,9707.05,9667.85,9684.55,17846
2020-06-03 21:00:00.0000000,9684.85,9691.05,9646.85,9671.55,32588
2020-06-04 01:00:00.0000000,9671.85,9695.35,9658.85,9667.15,34294
2020-06-04 05:00:00.0000000,9667.05,9685.15,9644.85,9660.35,43698
2020-06-04 09:00:00.0000000,9660.15,9742.95,9623.85,9626.25,107784
2020-06-04 13:00:00.0000000,9626.35,9671.55,9573.15,9644.45,80924
2020-06-04 17:00:00.0000000,9642.15,9643.95,9611.05,9631.85,15899
2020-06-04 21:00:00.0000000,9631.95,9666.65,9622.95,9658.45,31572
2020-06-05 01:00:00.0000000,9658.45,9704.45,9652.35,9675.25,37814
2020-06-05 05:00:00.0000000,9675.65,9682.45,9603.05,9645.95,43931
2020-06-05 09:00:00.0000000,9645.95,9841.35,9644.25,9831.55,112526
2020-06-05 13:00:00.0000000,9831.15,9846.75,9790.05,9809,76287
2020-06-07 21:00:00.0000000,9856.25,9856.55,9826.95,9842.75,36585
2020-06-08 01:00:00.0000000,9842.75,9849.15,9797.95,9833.25,41172
2020-06-08 05:00:00.0000000,9833.25,9838.95,9786.15,9818.35,43760
2020-06-08 09:00:00.0000000,9818.45,9830.25,9748.45,9819.35,94795
2020-06-08 13:00:00.0000000,9819.25,9901.45,9810.75,9884.25,61665
2020-06-08 17:00:00.0000000,9879.55,9897.15,9873.45,9877.55,17506
2020-06-08 21:00:00.0000000,9877.55,9890.75,9859.65,9883.55,31442
2020-06-09 01:00:00.0000000,9883.55,9907.15,9813.95,9824.25,48185
2020-06-09 05:00:00.0000000,9824.15,9862.05,9812.45,9858.75,42334
2020-06-09 09:00:00.0000000,9858.75,9987.25,9847.25,9978.75,99041
2020-06-09 13:00:00.0000000,9978.75,10005.45,9943.25,9961.65,65834
2020-06-09 17:00:00.0000000,9966.15,9998.15,9961.95,9995.75,13225
2020-06-09 21:00:00.0000000,9995.95,10016.65,9987.65,10007.15,28123
2020-06-10 01:00:00.0000000,10007.05,10015.65,9986.95,10001.55,34378
2020-06-10 05:00:00.0000000,10001.45,10047.55,9959.15,10045.25,42232
2020-06-10 09:00:00.0000000,10045.05,10078.35,10019.55,10064.95,108349
2020-06-10 13:00:00.0000000,10064.45,10156.05,10032,10088.45,93262
2020-06-10 17:00:00.0000000,10083.65,10105.25,10031.85,10070.35,27667
2020-06-10 21:00:00.0000000,10070.65,10094.35,10000.75,10018.25,44193
2020-06-11 01:00:00.0000000,10017.75,10024.45,9923.95,9927.15,66572
2020-06-11 05:00:00.0000000,9927.45,9990.45,9895.35,9933.45,55655
2020-06-11 09:00:00.0000000,9933.45,9980.15,9703.65,9707.55,131267
2020-06-11 13:00:00.0000000,9707.55,9783.05,9584.75,9620.75,113038
2020-06-11 17:00:00.0000000,9628.85,9695.05,9595.45,9643.55,35698
2020-06-11 21:00:00.0000000,9643.35,9739.85,9602.85,9720.55,41929
2020-06-12 01:00:00.0000000,9720.55,9775.95,9662.75,9766.95,49346
2020-06-12 05:00:00.0000000,9767.25,9794.15,9719.35,9756.55,43966
2020-06-12 09:00:00.0000000,9755.85,9848.95,9569.25,9671.05,116557
2020-06-12 13:00:00.0000000,9671.05,9683.85,9495.15,9645.15,94306
2020-06-14 17:00:00.0000000,9540.95,9584.55,9503.55,9540.35,30546
2020-06-14 21:00:00.0000000,9540.35,9595.35,9532.05,9536.55,24349
2020-06-15 01:00:00.0000000,9536.85,9538.95,9380.65,9497.55,50838
2020-06-15 05:00:00.0000000,9497.55,9540.35,9472.15,9523.55,30188
2020-06-15 09:00:00.0000000,9523.55,9687.35,9484.45,9686.55,104710
2020-06-15 13:00:00.0000000,9686.25,9814.25,9676.95,9812.25,73684
2020-06-15 17:00:00.0000000,9816.35,9885.55,9799.35,9868.25,20950
2020-06-15 21:00:00.0000000,9868.35,9958.35,9863.25,9911.75,32367
2020-06-16 01:00:00.0000000,9911.75,9940.25,9863.25,9909.55,42587
2020-06-16 05:00:00.0000000,9909.75,10010.85,9897.75,10001.35,25328
2020-06-16 09:00:00.0000000,10000.95,10013.75,9800.25,9962.25,127495
2020-06-16 13:00:00.0000000,9961.05,9983.05,9876.25,9971.05,86844
2020-06-16 17:00:00.0000000,9947.05,10000.55,9930.25,9984.85,22352
2020-06-16 21:00:00.0000000,9984.85,9994.25,9927.45,9974.55,33202
2020-06-17 01:00:00.0000000,9974.55,10050.05,9951.05,10043.35,46030
2020-06-17 05:00:00.0000000,10043.45,10046.05,9985.25,10015.25,32239
2020-06-17 09:00:00.0000000,10014.95,10045.05,9949,10042.35,94626
2020-06-17 13:00:00.0000000,10042.45,10060.2,9959.35,9999.55,71952
2020-06-17 17:00:00.0000000,9985.45,10008.85,9932.05,9947.85,23011
2020-06-17 21:00:00.0000000,9947.55,9975.15,9879.55,9972.15,40243
2020-06-18 01:00:00.0000000,9972.15,10039.05,9940.35,10031.85,40347
2020-06-18 05:00:00.0000000,10032.05,10041.55,9942.7,9986.45,37087
2020-06-18 09:00:00.0000000,9985.95,10020.85,9938.55,9989.85,101948
2020-06-18 13:00:00.0000000,9990.05,10018.75,9948.85,10001.65,69819
2020-06-18 17:00:00.0000000,10002.85,10038.45,9995.45,10010.45,15007
2020-06-18 21:00:00.0000000,10010.45,10030.55,9993.65,10018.15,25925
2020-06-19 01:00:00.0000000,10018.15,10087.15,10015.45,10070.35,26410
2020-06-19 05:00:00.0000000,10070.55,10108.65,10063.85,10103.85,27773
2020-06-19 09:00:00.0000000,10103.55,10124.35,9949.05,10031.85,103805
2020-06-19 13:00:00.0000000,10031.85,10033.65,9929.35,9937.85,101599
2020-06-21 17:00:00.0000000,9890.35,9939.05,9855.55,9928.15,26392
2020-06-21 21:00:00.0000000,9928.75,10009.05,9927.55,9980.85,33022
2020-06-22 01:00:00.0000000,9980.35,10031.15,9957.05,10027.15,37823
2020-06-22 05:00:00.0000000,10027.25,10050.15,9995.25,10009.15,28832
2020-06-22 09:00:00.0000000,10008.35,10116.05,9987.95,10105.55,89864
2020-06-22 13:00:00.0000000,10105.65,10143.15,10078.05,10133.15,69511
2020-06-22 17:00:00.0000000,10134.95,10169.15,10126.75,10153.65,19034
2020-06-22 21:00:00.0000000,10153.75,10157.45,9983.35,10121.85,56257
2020-06-23 01:00:00.0000000,10121.85,10208.95,10100.15,10185.15,43654
2020-06-23 05:00:00.0000000,10184.65,10216.25,10180.55,10205.15,23726
2020-06-23 09:00:00.0000000,10205.15,10279.95,10170.85,10273.95,92191
2020-06-23 13:00:00.0000000,10273.75,10307.45,10187.35,10188.35,73814
2020-06-23 17:00:00.0000000,10201.15,10235.25,10179.15,10226.85,21326
2020-06-23 21:00:00.0000000,10226.95,10253.15,10191.25,10243.45,38858
2020-06-24 01:00:00.0000000,10243.75,10247.25,10138.15,10169.45,38619
2020-06-24 05:00:00.0000000,10169.65,10195.35,10117.95,10193.35,32165
2020-06-24 09:00:00.0000000,10193.45,10232.75,9939.55,10038.15,125016
2020-06-24 13:00:00.0000000,10038.25,10051.45,9950.25,10026.65,101693
2020-06-24 17:00:00.0000000,10021.35,10040.55,9975.35,10034.85,21903
2020-06-24 21:00:00.0000000,10034.55,10042.35,9953.25,9998.55,32618
2020-06-25 01:00:00.0000000,9998.65,10036.55,9905.75,10025.25,45191
2020-06-25 05:00:00.0000000,10025.25,10059.05,9973.45,10005.95,36040
2020-06-25 09:00:00.0000000,10005.95,10052.75,9898.65,10024.15,117629
2020-06-25 13:00:00.0000000,10023.85,10118.55,9978.35,10108.45,83813
2020-06-25 17:00:00.0000000,10099.15,10131.35,10085.55,10112.95,15386
2020-06-25 21:00:00.0000000,10113.05,10123.45,10092.85,10107.45,19155
2020-06-26 01:00:00.0000000,10106.85,10114.95,10044.55,10083.85,30823
2020-06-26 05:00:00.0000000,10084.35,10130.95,10075.45,10085.65,26849
2020-06-26 09:00:00.0000000,10085.15,10093.75,9863.25,9932.25,123692
2020-06-26 13:00:00.0000000,9931.45,9963.35,9836.15,9856.35,101609
2020-06-28 17:00:00.0000000,9798.85,9856.65,9792.15,9854.65,26190
2020-06-28 21:00:00.0000000,9854.65,9893.35,9817.25,9824.05,47832
2020-06-29 01:00:00.0000000,9824.05,9891.05,9814.35,9867.25,45552
2020-06-29 05:00:00.0000000,9867.55,9899.05,9838.55,9858.65,29649
2020-06-29 09:00:00.0000000,9859.35,9940.05,9742.15,9930.75,113410
2020-06-29 13:00:00.0000000,9931.05,10009.25,9884.75,9998.65,75960
2020-06-29 17:00:00.0000000,9988.85,10019.05,9987.75,10001.85,19538
2020-06-29 21:00:00.0000000,10001.85,10033.55,9999.35,10023.05,25346
2020-06-30 01:00:00.0000000,10022.95,10039.35,9965.55,9973.45,41411
2020-06-30 05:00:00.0000000,9973.45,10002.45,9951.75,9962.85,29853
2020-06-30 09:00:00.0000000,9962.85,10114.45,9952.85,10075.55,104170
2020-06-30 13:00:00.0000000,10075.75,10182.65,10050.55,10151.75,80456
2020-06-30 17:00:00.0000000,10146.75,10159.45,10133.35,10148.45,13688
2020-06-30 21:00:00.0000000,10148.45,10164.85,10137.75,10140.45,17147
2020-07-01 01:00:00.0000000,10140.25,10167.45,10115.35,10147.35,21095
2020-07-01 05:00:00.0000000,10147.15,10165.15,10087.65,10159.95,38278
2020-07-01 09:00:00.0000000,10159.65,10278.75,10137.55,10263.95,101727
2020-07-01 13:00:00.0000000,10264.05,10320.25,10237.95,10266.75,76998
2020-07-01 17:00:00.0000000,10268.25,10287.95,10257.05,10273.25,15990
2020-07-01 21:00:00.0000000,10273.25,10308.55,10263.15,10297.55,26917
